queries/correct,queries/error,users,timestamp
432,0,432,2018-09-23 23:15:31
399,1,400,2018-09-23 23:30:30
347,0,346,2018-09-23 23:45:31
352,0,352,2018-09-24 0:00:30
345,5,350,2018-09-24 0:15:30
322,4,326,2018-09-24 0:30:30
349,3,352,2018-09-24 0:45:30
404,4,408,2018-09-24 1:00:30
401,5,406,2018-09-24 1:15:30
403,0,403,2018-09-24 1:30:30
355,2,357,2018-09-24 1:45:30
364,1,365,2018-09-24 2:00:33
338,2,340,2018-09-24 2:15:30
336,1,337,2018-09-24 2:30:31
324,2,326,2018-09-24 2:45:29
319,1,320,2018-09-24 3:00:30
308,0,308,2018-09-24 3:15:29
262,0,262,2018-09-24 3:30:30
249,1,250,2018-09-24 3:45:29
217,2,219,2018-09-24 4:00:30
215,5,220,2018-09-24 4:15:30
194,3,197,2018-09-24 4:30:30
199,3,194,2018-09-24 4:45:30
173,2,175,2018-09-24 5:00:30
138,2,140,2018-09-24 5:15:30
206,0,205,2018-09-24 5:30:29
203,1,204,2018-09-24 5:45:30
208,1,209,2018-09-24 6:00:30
191,0,190,2018-09-24 6:15:29
148,0,147,2018-09-24 6:34:16
114,0,113,2018-09-24 6:45:30
114,0,111,2018-09-24 7:00:29
117,0,117,2018-09-24 7:15:32
106,0,105,2018-09-24 7:30:31
105,0,104,2018-09-24 7:45:31
73,0,72,2018-09-24 8:00:33
107,0,106,2018-09-24 8:15:32
128,0,128,2018-09-24 8:30:32
133,0,132,2018-09-24 8:45:31
103,0,102,2018-09-24 9:00:31
107,0,106,2018-09-24 9:15:31
157,0,157,2018-09-24 9:30:31
192,0,183,2018-09-24 9:45:31
143,0,143,2018-09-24 10:00:31
164,0,164,2018-09-24 10:15:31
234,2,236,2018-09-24 10:30:32
298,3,301,2018-09-24 10:45:31
199,3,202,2018-09-24 11:00:32
172,2,174,2018-09-24 11:15:31
170,2,172,2018-09-24 11:30:30
205,1,206,2018-09-24 11:45:31
212,2,214,2018-09-24 12:00:32
231,1,232,2018-09-24 12:15:31
247,0,246,2018-09-24 12:30:31
246,1,247,2018-09-24 12:45:30
243,0,242,2018-09-24 13:00:31
286,0,286,2018-09-24 13:15:30
264,1,265,2018-09-24 13:30:31
332,4,336,2018-09-24 13:45:30
311,3,314,2018-09-24 14:00:31
313,2,315,2018-09-24 14:15:30
360,3,363,2018-09-24 14:30:31
348,3,351,2018-09-24 14:45:30
323,3,326,2018-09-24 15:00:31
323,3,326,2018-09-24 15:15:30
340,3,343,2018-09-24 15:30:30
406,4,410,2018-09-24 15:45:30
382,5,384,2018-09-24 16:00:30
372,4,376,2018-09-24 16:15:30
349,7,356,2018-09-24 16:30:31
349,6,355,2018-09-24 16:45:30
337,1,338,2018-09-24 17:00:30
327,3,330,2018-09-24 17:15:30
293,0,293,2018-09-24 17:30:30
287,6,293,2018-09-24 17:45:31
292,2,294,2018-09-24 18:00:30
358,1,359,2018-09-24 18:15:30
358,2,360,2018-09-24 18:30:30
455,7,462,2018-09-24 18:45:30
409,6,415,2018-09-24 19:00:30
431,5,436,2018-09-24 19:15:30
446,4,450,2018-09-24 19:30:30
518,7,525,2018-09-24 19:45:30
505,6,511,2018-09-24 20:00:30
618,6,624,2018-09-24 20:15:30
529,6,535,2018-09-24 20:30:31
540,6,546,2018-09-24 20:45:30
512,8,520,2018-09-24 21:00:31
590,9,599,2018-09-24 21:15:30
547,9,548,2018-09-24 21:30:31
499,10,509,2018-09-24 21:45:30
492,5,497,2018-09-24 22:00:31
535,5,540,2018-09-24 22:15:30
511,3,514,2018-09-24 22:30:31
437,5,442,2018-09-24 22:45:30
460,2,462,2018-09-24 23:00:31
479,4,483,2018-09-24 23:15:30
472,5,477,2018-09-24 23:30:30
405,4,409,2018-09-24 23:45:30
352,2,354,2018-09-25 0:00:31
338,3,341,2018-09-25 0:15:30
316,1,317,2018-09-25 0:30:29
399,5,404,2018-09-25 0:45:30
501,9,510,2018-09-25 1:00:31
437,7,444,2018-09-25 1:15:30
325,4,329,2018-09-25 1:30:30
254,5,259,2018-09-25 1:45:30
215,1,216,2018-09-25 2:00:37
220,1,221,2018-09-25 2:15:30
201,4,205,2018-09-25 2:30:29
142,1,143,2018-09-25 2:45:30
126,0,125,2018-09-25 3:00:30
118,1,119,2018-09-25 3:15:29
91,1,92,2018-09-25 3:30:30
71,0,70,2018-09-25 3:45:29
75,0,64,2018-09-25 4:00:29
28,0,27,2018-09-25 4:15:30
19,0,18,2018-09-25 4:30:29
18,0,17,2018-09-25 4:45:29
17,0,16,2018-09-25 5:00:29
17,0,16,2018-09-25 5:15:29
20,0,16,2018-09-25 5:30:29
18,0,16,2018-09-25 5:45:30
16,0,15,2018-09-25 6:00:29
16,0,15,2018-09-25 6:15:29
16,0,15,2018-09-25 6:34:17
16,0,15,2018-09-25 6:45:29
16,0,15,2018-09-25 7:00:30
20,0,19,2018-09-25 7:15:31
31,0,30,2018-09-25 7:30:31
45,0,44,2018-09-25 7:45:31
52,0,51,2018-09-25 8:00:34
72,0,71,2018-09-25 8:15:30
129,1,130,2018-09-25 8:30:34
198,1,199,2018-09-25 8:45:31
184,0,184,2018-09-25 9:00:31
311,0,311,2018-09-25 9:15:31
492,4,496,2018-09-25 9:30:31
888,8,896,2018-09-25 9:45:31
803,6,809,2018-09-25 10:00:31
833,12,845,2018-09-25 10:15:30
850,26,876,2018-09-25 10:30:31
1038,38,1076,2018-09-25 10:45:30
799,21,820,2018-09-25 11:00:31
725,16,741,2018-09-25 11:15:34
602,10,612,2018-09-25 11:30:31
389,2,391,2018-09-25 12:00:31
350,1,351,2018-09-25 12:30:32
408,3,411,2018-09-25 12:45:30
346,0,346,2018-09-25 13:00:31
366,0,366,2018-09-25 13:15:32
330,1,331,2018-09-25 13:30:31
431,0,431,2018-09-25 13:45:31
406,0,406,2018-09-25 14:00:30
424,2,426,2018-09-25 14:15:31
453,1,454,2018-09-25 14:30:31
462,5,467,2018-09-25 15:00:38
589,14,603,2018-09-25 17:30:31
506,5,511,2018-09-25 18:02:18
548,1,549,2018-09-25 19:03:08
859,14,873,2018-09-25 19:45:48
875,9,884,2018-09-25 20:04:01
954,11,965,2018-09-25 21:04:10
858,15,873,2018-09-25 21:49:04
1123,31,1154,2018-09-26 10:50:33
860,25,885,2018-09-26 11:03:36
766,17,783,2018-09-26 11:18:32
336,3,339,2018-09-26 13:03:11
569,3,571,2018-09-26 16:00:30
637,7,644,2018-09-26 18:45:29
409,4,411,2018-09-27 12:45:31
355,2,357,2018-09-27 13:01:07
474,4,478,2018-09-27 13:54:27
495,3,498,2018-09-27 14:48:39
755,6,761,2018-09-27 19:31:06
