queries/correct,queries/error,users,timestamp
11,0,11,2018-08-22 6:45:38
20,0,20,2018-08-22 7:00:38
34,0,34,2018-08-22 7:15:40
46,0,46,2018-08-22 7:30:40
56,0,55,2018-08-22 7:45:40
60,0,60,2018-08-22 8:00:40
73,0,72,2018-08-22 8:15:39
93,1,94,2018-08-22 8:30:40
161,1,162,2018-08-22 8:45:39
135,0,135,2018-08-22 9:00:40
179,2,181,2018-08-22 9:15:39
274,2,276,2018-08-22 9:30:40
585,9,594,2018-08-22 9:45:40
521,3,524,2018-08-22 10:00:40
459,4,463,2018-08-22 10:15:40
542,10,549,2018-08-22 10:30:40
667,18,685,2018-08-22 10:45:40
517,14,531,2018-08-22 11:00:40
429,8,437,2018-08-22 11:15:39
373,3,376,2018-08-22 11:30:39
402,6,408,2018-08-22 11:45:40
290,6,296,2018-08-22 12:00:39
258,3,261,2018-08-22 12:15:39
260,0,256,2018-08-22 12:30:39
283,4,287,2018-08-22 12:45:39
251,1,252,2018-08-22 13:00:39
264,1,265,2018-08-22 13:15:40
291,1,292,2018-08-22 13:30:39
302,2,304,2018-08-22 13:45:41
273,4,277,2018-08-22 14:00:39
276,2,278,2018-08-22 14:15:40
275,1,276,2018-08-22 14:30:39
302,3,305,2018-08-22 14:45:39
297,1,298,2018-08-22 15:00:40
324,1,325,2018-08-22 15:15:39
304,7,311,2018-08-22 15:30:39
371,5,375,2018-08-22 15:45:39
338,5,342,2018-08-22 16:00:40
424,4,428,2018-08-22 16:15:43
371,4,375,2018-08-22 16:30:42
410,3,413,2018-08-22 16:45:43
376,5,381,2018-08-22 17:00:42
582,10,584,2018-08-22 17:15:43
452,8,460,2018-08-22 17:30:42
426,2,428,2018-08-22 17:49:58
380,3,383,2018-08-22 18:00:43
434,6,440,2018-08-22 18:15:41
434,5,439,2018-08-22 18:30:42
450,6,456,2018-08-22 18:45:42
427,3,430,2018-08-22 19:00:41
502,12,514,2018-08-22 19:15:41
501,8,509,2018-08-22 19:30:41
592,6,598,2018-08-22 19:45:41
590,13,603,2018-08-22 20:00:42
756,18,774,2018-08-22 20:15:41
761,8,769,2018-08-22 20:30:41
757,4,761,2018-08-22 20:45:41
654,5,659,2018-08-22 21:00:40
722,8,730,2018-08-22 21:15:41
648,6,654,2018-08-22 21:30:40
666,2,668,2018-08-22 21:45:41
577,4,581,2018-08-22 22:00:42
639,3,642,2018-08-22 22:15:41
584,3,587,2018-08-22 22:30:41
526,3,529,2018-08-22 22:45:41
511,2,513,2018-08-22 23:00:41
490,6,496,2018-08-22 23:15:41
448,4,452,2018-08-22 23:30:41
379,5,384,2018-08-22 23:45:41
355,2,357,2018-08-23 0:00:41
399,2,401,2018-08-23 0:15:41
327,1,328,2018-08-23 0:30:41
291,2,293,2018-08-23 0:45:40
284,2,286,2018-08-23 1:00:41
324,6,330,2018-08-23 1:15:41
273,5,274,2018-08-23 1:30:40
244,9,253,2018-08-23 1:45:41
266,3,269,2018-08-23 2:00:42
283,1,284,2018-08-23 2:15:42
270,4,274,2018-08-23 2:30:42
207,3,210,2018-08-23 2:45:40
175,3,178,2018-08-23 3:00:41
164,1,165,2018-08-23 3:15:40
153,1,154,2018-08-23 3:30:41
137,1,138,2018-08-23 3:45:40
160,2,162,2018-08-23 4:00:42
71,1,72,2018-08-23 4:15:40
45,1,46,2018-08-23 4:30:41
36,0,36,2018-08-23 4:45:40
31,0,31,2018-08-23 5:00:41
31,0,31,2018-08-23 5:15:40
30,0,30,2018-08-23 5:30:40
29,0,29,2018-08-23 5:45:40
29,0,29,2018-08-23 6:00:41
26,0,26,2018-08-23 6:15:40
26,0,26,2018-08-23 6:34:18
25,0,25,2018-08-23 6:45:40
40,0,40,2018-08-23 7:00:41
49,0,49,2018-08-23 7:15:41
67,0,64,2018-08-23 7:30:42
72,0,72,2018-08-23 7:45:43
66,0,66,2018-08-23 8:00:42
81,0,81,2018-08-23 8:15:42
113,3,116,2018-08-23 8:30:42
168,0,168,2018-08-23 8:45:41
151,1,152,2018-08-23 9:00:42
211,2,213,2018-08-23 9:15:41
332,3,335,2018-08-23 9:30:42
597,3,600,2018-08-23 9:45:43
469,5,474,2018-08-23 10:00:41
506,9,515,2018-08-23 10:15:42
587,11,598,2018-08-23 10:30:41
709,15,724,2018-08-23 10:45:42
547,7,554,2018-08-23 11:00:41
439,4,443,2018-08-23 11:15:42
404,7,411,2018-08-23 11:30:42
376,9,385,2018-08-23 11:45:42
281,3,284,2018-08-23 12:00:42
256,2,258,2018-08-23 12:15:42
240,0,240,2018-08-23 12:30:41
286,1,287,2018-08-23 12:45:42
262,2,261,2018-08-23 13:00:41
239,4,243,2018-08-23 13:15:41
253,5,258,2018-08-23 13:30:41
314,2,316,2018-08-23 13:45:41
272,0,272,2018-08-23 14:00:41
310,0,310,2018-08-23 14:15:41
306,1,303,2018-08-23 14:30:42
302,3,305,2018-08-23 14:45:41
290,3,293,2018-08-23 15:00:42
355,3,358,2018-08-23 15:15:41
329,4,333,2018-08-23 15:30:41
377,5,382,2018-08-23 15:45:41
323,2,325,2018-08-23 16:00:41
400,5,405,2018-08-23 16:15:41
368,5,373,2018-08-23 16:30:40
423,3,416,2018-08-23 16:45:42
340,2,342,2018-08-23 17:00:41
562,7,569,2018-08-23 17:15:41
391,3,394,2018-08-24 11:15:44
334,6,340,2018-08-24 11:30:44
349,7,348,2018-08-24 11:45:43
236,3,239,2018-08-24 12:00:44
257,4,261,2018-08-24 12:15:44
275,4,279,2018-08-24 12:30:44
274,2,276,2018-08-24 12:45:43
269,1,270,2018-08-24 13:00:44
244,1,245,2018-08-24 13:15:44
261,2,263,2018-08-24 13:30:44
297,3,300,2018-08-24 13:45:43
247,3,250,2018-08-24 14:00:44
279,3,282,2018-08-24 14:15:43
304,2,306,2018-08-24 14:30:44
317,2,319,2018-08-24 14:45:43
279,3,281,2018-08-24 15:00:43
312,4,316,2018-08-24 15:15:43
360,2,352,2018-08-24 15:30:44
368,6,374,2018-08-24 15:45:43
360,3,363,2018-08-24 16:00:44
498,5,503,2018-08-24 16:15:44
458,9,467,2018-08-24 16:30:43
454,9,463,2018-08-24 16:45:44
407,2,409,2018-08-24 17:00:43
669,4,673,2018-08-24 17:15:44
559,9,568,2018-08-24 17:30:43
500,4,504,2018-08-24 17:45:44
426,0,426,2018-08-24 18:00:43
510,7,517,2018-08-24 18:15:43
536,3,539,2018-08-24 18:30:43
520,3,523,2018-08-24 18:45:43
469,3,472,2018-08-24 19:00:43
501,4,505,2018-08-24 19:15:43
483,4,487,2018-08-24 19:30:43
520,5,525,2018-08-24 19:45:43
472,7,479,2018-08-24 20:00:42
515,7,522,2018-08-24 20:15:42
570,4,574,2018-08-24 20:30:43
545,4,549,2018-08-24 20:45:43
499,5,504,2018-08-24 21:00:44
546,6,552,2018-08-24 21:15:43
553,7,560,2018-08-24 21:30:43
554,7,561,2018-08-24 21:45:43
486,2,488,2018-08-24 22:00:43
494,6,494,2018-08-24 22:15:43
499,3,502,2018-08-24 22:30:43
496,5,501,2018-08-24 22:45:42
490,3,493,2018-08-24 23:00:44
456,5,461,2018-08-24 23:15:42
427,3,430,2018-08-24 23:30:43
408,3,411,2018-08-24 23:45:43
337,7,344,2018-08-25 0:00:42
353,3,356,2018-08-25 0:15:42
303,2,305,2018-08-25 0:30:42
259,4,263,2018-08-25 0:45:43
237,2,239,2018-08-25 1:00:44
291,2,293,2018-08-25 1:15:43
258,6,264,2018-08-25 1:30:42
253,5,258,2018-08-25 1:45:43
212,2,214,2018-08-25 2:00:43
259,5,264,2018-08-25 2:15:43
239,2,241,2018-08-25 2:30:42
198,2,200,2018-08-25 2:45:42
221,3,224,2018-08-25 3:00:43
137,3,140,2018-08-25 3:16:22
183,4,187,2018-08-25 3:30:42
168,3,165,2018-08-25 3:45:42
190,5,195,2018-08-25 4:00:42
171,3,174,2018-08-25 4:15:42
154,1,155,2018-08-25 4:30:42
147,1,148,2018-08-25 4:45:42
159,1,158,2018-08-25 5:00:43
128,3,131,2018-08-25 5:15:42
132,2,134,2018-08-25 5:30:42
133,2,135,2018-08-25 5:45:42
133,1,124,2018-08-25 6:00:42
101,2,103,2018-08-25 6:15:42
83,3,86,2018-08-25 6:34:20
68,2,70,2018-08-25 6:45:43
62,1,63,2018-08-25 7:00:42
64,2,66,2018-08-25 7:15:44
57,2,59,2018-08-25 7:30:44
62,2,64,2018-08-25 7:45:43
65,1,66,2018-08-25 8:00:44
79,1,80,2018-08-25 8:15:43
60,1,61,2018-08-25 8:30:44
59,1,60,2018-08-25 8:45:44
50,1,51,2018-08-25 9:00:44
63,1,64,2018-08-25 9:15:43
87,1,88,2018-08-25 9:30:44
112,1,113,2018-08-25 9:45:43
77,1,78,2018-08-25 10:00:45
88,1,89,2018-08-25 10:15:43
102,2,104,2018-08-25 10:30:44
142,2,144,2018-08-25 10:45:43
110,2,112,2018-08-25 11:00:44
128,3,131,2018-08-25 11:15:44
147,4,151,2018-08-25 11:30:43
194,4,198,2018-08-25 11:45:44
187,3,190,2018-08-25 12:00:43
174,2,176,2018-08-25 12:15:43
188,2,190,2018-08-25 12:30:43
256,2,258,2018-08-25 12:45:44
208,4,212,2018-08-25 13:00:44
222,4,226,2018-08-25 13:15:44
249,5,254,2018-08-25 13:30:43
278,4,280,2018-08-25 13:45:44
244,4,248,2018-08-25 14:00:42
287,5,290,2018-08-25 14:15:43
283,6,289,2018-08-25 14:30:42
311,2,313,2018-08-25 14:45:43
298,2,299,2018-08-25 15:00:43
321,2,323,2018-08-25 15:15:43
305,2,307,2018-08-25 15:30:42
336,1,337,2018-08-25 15:45:43
300,2,302,2018-08-25 16:00:43
336,4,332,2018-08-25 16:15:43
329,2,331,2018-08-25 16:30:43
313,5,318,2018-08-25 16:45:43
250,4,254,2018-08-25 17:00:43
270,5,275,2018-08-25 17:15:42
262,5,267,2018-08-25 17:30:43
289,3,292,2018-08-25 17:45:42
250,4,254,2018-08-25 18:00:43
321,1,322,2018-08-25 18:15:43
342,2,344,2018-08-25 18:30:42
350,2,352,2018-08-25 18:45:43
304,8,312,2018-08-25 19:00:44
350,5,355,2018-08-25 19:15:43
364,1,365,2018-08-25 19:30:42
334,1,335,2018-08-25 19:45:43
311,4,315,2018-08-25 20:00:42
336,2,338,2018-08-25 20:15:43
335,6,341,2018-08-25 20:30:42
344,3,347,2018-08-25 20:45:42
346,1,347,2018-08-25 21:00:43
373,1,374,2018-08-25 21:15:42
355,0,355,2018-08-25 21:30:43
445,1,438,2018-08-25 21:45:42
337,2,339,2018-08-25 22:00:43
352,3,355,2018-08-25 22:15:42
366,2,368,2018-08-25 22:30:42
339,1,340,2018-08-25 22:45:42
347,2,349,2018-08-25 23:00:42
372,5,377,2018-08-25 23:15:42
282,2,284,2018-08-25 23:30:42
310,2,302,2018-08-25 23:45:42
247,0,247,2018-08-26 0:00:42
261,1,262,2018-08-26 0:15:42
228,2,230,2018-08-26 0:30:42
217,0,217,2018-08-26 0:45:42
177,2,179,2018-08-26 1:00:42
184,5,189,2018-08-26 1:15:42
205,1,206,2018-08-26 1:30:42
201,2,203,2018-08-26 1:45:42
189,2,191,2018-08-26 2:00:42
228,6,234,2018-08-26 2:15:42
210,4,214,2018-08-26 2:30:42
187,1,188,2018-08-26 2:45:41
167,1,168,2018-08-26 3:00:42
169,0,169,2018-08-26 3:15:42
155,2,157,2018-08-26 3:30:41
105,1,106,2018-08-26 3:45:42
119,1,120,2018-08-26 4:00:42
103,1,104,2018-08-26 4:15:42
108,2,110,2018-08-26 4:30:41
103,1,104,2018-08-26 4:45:42
107,0,107,2018-08-26 5:00:42
120,0,120,2018-08-26 5:15:41
103,0,103,2018-08-26 5:30:42
117,4,121,2018-08-26 5:45:41
95,6,96,2018-08-26 6:00:42
91,2,83,2018-08-26 6:15:41
74,3,73,2018-08-26 6:34:16
59,1,60,2018-08-26 6:45:42
53,0,53,2018-08-26 7:00:43
62,1,63,2018-08-26 7:15:43
61,0,61,2018-08-26 7:30:43
60,0,60,2018-08-26 7:45:43
68,1,69,2018-08-26 8:00:44
49,1,50,2018-08-26 8:15:43
92,1,93,2018-08-26 8:30:43
77,0,77,2018-08-26 8:45:44
59,0,59,2018-08-26 9:00:43
62,1,63,2018-08-26 9:15:42
87,1,88,2018-08-26 9:30:43
81,0,81,2018-08-26 9:45:43
70,0,70,2018-08-26 10:00:43
66,0,66,2018-08-26 10:15:43
75,0,75,2018-08-26 10:30:43
108,0,108,2018-08-26 10:45:43
82,0,78,2018-08-26 11:00:44
83,0,83,2018-08-26 11:15:42
91,0,91,2018-08-26 11:30:43
137,0,137,2018-08-26 11:45:43
119,0,119,2018-08-26 12:00:43
119,0,119,2018-08-26 12:15:43
138,1,139,2018-08-26 12:30:42
185,0,185,2018-08-26 12:45:43
151,0,151,2018-08-26 13:00:43
170,0,170,2018-08-26 13:15:42
172,1,173,2018-08-26 13:30:43
216,1,217,2018-08-26 13:45:42
239,4,243,2018-08-26 14:00:44
205,2,207,2018-08-26 14:15:43
264,2,266,2018-08-26 14:30:42
289,3,292,2018-08-26 14:45:43
243,1,244,2018-08-26 15:00:43
263,2,265,2018-08-26 15:15:43
290,2,285,2018-08-26 15:30:43
297,3,300,2018-08-26 15:45:42
288,3,291,2018-08-26 16:00:43
308,2,310,2018-08-26 16:15:42
264,6,270,2018-08-26 16:30:42
288,5,293,2018-08-26 16:45:42
225,2,227,2018-08-26 17:00:42
274,3,277,2018-08-26 17:15:43
261,2,263,2018-08-26 17:30:42
263,4,267,2018-08-26 17:45:43
256,3,259,2018-08-26 18:00:43
266,3,269,2018-08-26 18:15:42
322,0,322,2018-08-26 18:30:43
328,2,330,2018-08-26 18:45:42
311,2,313,2018-08-26 19:00:43
352,5,357,2018-08-26 19:15:42
337,0,335,2018-08-26 19:30:42
358,1,357,2018-08-26 19:45:43
348,3,351,2018-08-26 20:00:42
342,6,348,2018-08-26 20:15:42
382,5,387,2018-08-26 20:30:42
404,2,406,2018-08-26 20:45:42
339,7,346,2018-08-26 21:00:43
392,6,398,2018-08-26 21:15:42
383,1,384,2018-08-26 21:30:42
416,3,419,2018-08-26 21:45:41
347,1,348,2018-08-26 22:00:42
380,6,386,2018-08-26 22:15:42
379,3,382,2018-08-26 22:30:43
369,3,372,2018-08-26 22:45:42
345,5,350,2018-08-26 23:00:41
340,4,344,2018-08-26 23:15:42
309,2,311,2018-08-26 23:30:42
264,0,264,2018-08-26 23:45:41
268,1,269,2018-08-27 0:00:43
242,1,243,2018-08-27 0:15:41
197,2,199,2018-08-27 0:30:42
196,3,198,2018-08-27 0:45:42
200,2,202,2018-08-27 1:00:42
234,3,237,2018-08-27 1:15:42
201,1,202,2018-08-27 1:30:42
192,1,192,2018-08-27 1:45:41
191,2,186,2018-08-27 2:00:43
201,1,202,2018-08-27 2:15:42
198,0,198,2018-08-27 2:30:41
137,2,139,2018-08-27 2:45:42
139,4,143,2018-08-27 3:00:41
128,3,131,2018-08-27 3:15:42
94,3,97,2018-08-27 3:30:42
85,1,86,2018-08-27 3:45:42
66,1,67,2018-08-27 4:00:42
31,1,32,2018-08-27 4:15:41
16,0,16,2018-08-27 4:30:42
12,0,12,2018-08-27 4:45:41
11,0,11,2018-08-27 5:00:42
11,0,11,2018-08-27 5:15:41
11,0,11,2018-08-27 5:30:42
11,0,11,2018-08-27 5:45:41
10,0,10,2018-08-27 6:00:41
10,0,10,2018-08-27 6:15:41
19,0,10,2018-08-27 6:34:09
10,0,10,2018-08-27 6:45:41
21,0,21,2018-08-27 7:00:41
34,0,34,2018-08-27 7:15:43
33,0,33,2018-08-27 7:30:43
52,0,51,2018-08-27 7:45:44
49,0,49,2018-08-27 8:00:44
63,0,63,2018-08-27 8:15:43
104,0,104,2018-08-27 8:30:43
150,2,152,2018-08-27 8:45:42
144,1,145,2018-08-27 9:00:43
212,1,213,2018-08-27 9:15:42
331,4,335,2018-08-27 9:30:43
633,8,641,2018-08-27 9:45:42
548,7,555,2018-08-27 10:00:43
519,10,529,2018-08-27 10:15:42
633,17,650,2018-08-27 10:30:43
697,18,715,2018-08-27 10:45:42
538,20,558,2018-08-27 11:00:43
419,14,433,2018-08-27 11:15:43
364,13,377,2018-08-27 11:30:43
367,13,380,2018-08-27 11:45:42
292,9,301,2018-08-27 12:00:43
253,7,260,2018-08-27 12:15:42
281,9,290,2018-08-27 12:30:43
294,9,303,2018-08-27 12:45:42
273,8,281,2018-08-27 13:00:43
277,7,284,2018-08-27 13:15:42
251,6,257,2018-08-27 13:30:42
296,6,302,2018-08-27 13:45:42
303,9,312,2018-08-27 14:00:42
287,9,296,2018-08-27 14:15:42
302,10,310,2018-08-27 14:30:43
333,7,335,2018-08-27 14:45:42
285,8,293,2018-08-27 15:00:42
345,12,357,2018-08-27 15:15:43
352,12,364,2018-08-27 15:30:42
422,10,432,2018-08-27 15:45:42
375,8,383,2018-08-27 16:00:42
454,13,467,2018-08-27 16:15:42
401,11,412,2018-08-27 16:30:42
445,17,462,2018-08-27 16:45:42
375,15,390,2018-08-27 17:00:42
600,13,613,2018-08-27 17:15:42
499,5,502,2018-08-27 17:30:41
460,7,467,2018-08-27 17:45:42
382,5,387,2018-08-27 18:00:42
505,5,510,2018-08-27 18:15:42
439,3,442,2018-08-27 18:30:43
450,3,453,2018-08-27 18:45:42
430,4,434,2018-08-27 19:00:41
557,4,561,2018-08-27 19:15:42
569,5,574,2018-08-27 19:30:42
688,3,691,2018-08-27 19:45:42
618,6,624,2018-08-27 20:00:42
854,9,863,2018-08-27 20:15:42
814,12,825,2018-08-27 20:30:42
777,5,782,2018-08-27 20:45:42
691,10,701,2018-08-27 21:00:42
741,4,745,2018-08-27 21:15:42
670,4,673,2018-08-27 21:30:42
624,2,626,2018-08-27 21:45:41
585,7,592,2018-08-27 22:00:42
621,6,627,2018-08-27 22:15:41
584,0,584,2018-08-27 22:30:42
488,6,494,2018-08-27 22:45:41
495,3,498,2018-08-27 23:00:42
455,6,454,2018-08-27 23:15:41
413,4,417,2018-08-27 23:30:41
330,2,332,2018-08-27 23:45:42
302,3,305,2018-08-28 0:00:42
339,3,342,2018-08-28 0:15:41
285,2,287,2018-08-28 0:30:41
247,1,248,2018-08-28 0:45:41
255,5,260,2018-08-28 1:00:41
244,6,250,2018-08-28 1:15:41
233,7,240,2018-08-28 1:30:41
218,2,220,2018-08-28 1:45:42
214,2,216,2018-08-28 2:00:42
238,0,238,2018-08-28 2:15:42
196,2,198,2018-08-28 2:30:41
183,0,183,2018-08-28 2:45:41
167,2,169,2018-08-28 3:00:41
154,3,157,2018-08-28 3:15:41
137,0,137,2018-08-28 3:30:41
120,3,123,2018-08-28 3:45:41
101,2,103,2018-08-28 4:00:41
38,2,40,2018-08-28 4:15:41
24,1,25,2018-08-28 4:30:41
21,1,22,2018-08-28 4:45:41
21,1,22,2018-08-28 5:00:41
20,0,20,2018-08-28 5:15:41
19,0,19,2018-08-28 5:30:41
17,0,17,2018-08-28 5:45:40
17,0,17,2018-08-28 6:00:41
17,0,17,2018-08-28 6:15:41
17,0,17,2018-08-28 6:34:03
17,0,17,2018-08-28 6:45:40
28,0,25,2018-08-28 7:00:41
45,0,45,2018-08-28 7:15:42
52,0,52,2018-08-28 7:30:42
57,0,57,2018-08-28 7:45:42
50,0,50,2018-08-28 8:00:42
68,0,68,2018-08-28 8:15:42
120,0,120,2018-08-28 8:30:43
179,0,179,2018-08-28 8:45:42
135,1,136,2018-08-28 9:00:42
232,3,235,2018-08-28 9:15:42
387,3,390,2018-08-28 9:30:42
702,5,707,2018-08-28 9:45:42
613,7,620,2018-08-28 10:00:42
585,13,598,2018-08-28 10:15:42
645,20,663,2018-08-28 10:30:42
786,20,806,2018-08-28 10:45:42
630,16,646,2018-08-28 11:00:42
507,9,516,2018-08-28 11:15:42
466,10,476,2018-08-28 11:30:42
443,6,449,2018-08-28 11:45:41
303,4,307,2018-08-28 12:00:42
297,10,307,2018-08-28 12:15:42
312,8,320,2018-08-28 12:30:42
326,3,329,2018-08-28 12:45:41
294,3,297,2018-08-28 13:00:42
304,1,305,2018-08-28 13:15:41
311,3,314,2018-08-28 13:30:42
346,3,349,2018-08-28 13:45:42
269,3,272,2018-08-28 14:00:42
318,2,320,2018-08-28 14:15:41
296,4,300,2018-08-28 14:30:42
321,5,326,2018-08-28 14:45:41
338,8,346,2018-08-28 15:00:42
394,10,404,2018-08-28 15:15:41
381,9,387,2018-08-28 15:30:42
417,7,424,2018-08-28 15:45:41
393,5,398,2018-08-28 16:00:42
465,4,469,2018-08-28 16:15:41
447,7,454,2018-08-28 16:30:42
435,9,444,2018-08-28 16:45:41
401,5,406,2018-08-28 17:00:42
638,10,648,2018-08-28 17:15:41
535,9,544,2018-08-28 17:30:41
509,8,517,2018-08-28 17:45:41
439,7,446,2018-08-28 18:00:41
477,7,484,2018-08-28 18:15:41
410,6,416,2018-08-28 18:30:42
477,9,486,2018-08-28 18:45:41
458,7,465,2018-08-28 19:00:41
582,12,594,2018-08-28 19:15:41
593,8,601,2018-08-28 19:30:41
693,12,705,2018-08-28 19:45:41
673,14,687,2018-08-28 20:00:41
896,16,912,2018-08-28 20:15:41
845,14,859,2018-08-28 20:30:41
829,12,841,2018-08-28 20:45:41
769,12,781,2018-08-28 21:00:41
790,12,802,2018-08-28 21:15:41
742,11,753,2018-08-28 21:30:41
701,12,713,2018-08-28 21:45:42
641,7,648,2018-08-28 22:00:41
653,10,663,2018-08-28 22:15:41
628,9,637,2018-08-28 22:30:41
588,8,596,2018-08-28 22:45:42
532,12,544,2018-08-28 23:00:41
560,12,572,2018-08-28 23:15:41
466,9,475,2018-08-28 23:30:41
423,6,423,2018-08-28 23:45:41
355,4,359,2018-08-29 0:00:42
379,5,384,2018-08-29 0:15:41
320,4,324,2018-08-29 0:30:41
299,4,303,2018-08-29 0:45:41
245,4,249,2018-08-29 1:00:41
299,8,307,2018-08-29 1:15:41
286,7,288,2018-08-29 1:30:40
306,5,311,2018-08-29 1:45:41
279,3,282,2018-08-29 2:00:41
270,6,276,2018-08-29 2:15:41
267,6,268,2018-08-29 2:30:40
214,5,219,2018-08-29 2:45:41
178,6,184,2018-08-29 3:00:40
159,4,163,2018-08-29 3:15:42
151,5,156,2018-08-29 3:30:40
143,5,138,2018-08-29 3:45:41
147,5,152,2018-08-29 4:00:40
52,3,55,2018-08-29 4:15:42
36,3,37,2018-08-29 4:30:40
29,3,32,2018-08-29 4:45:41
28,3,31,2018-08-29 5:00:40
27,3,30,2018-08-29 5:15:41
24,3,27,2018-08-29 5:30:40
24,3,27,2018-08-29 5:45:40
33,3,26,2018-08-29 6:00:40
23,3,26,2018-08-29 6:15:41
23,3,26,2018-08-29 6:34:15
23,3,26,2018-08-29 6:45:40
31,3,34,2018-08-29 7:00:41
40,3,43,2018-08-29 7:15:42
49,3,52,2018-08-29 7:30:42
70,3,68,2018-08-29 7:45:42
57,3,60,2018-08-29 8:00:42
71,3,74,2018-08-29 8:15:42
131,5,127,2018-08-29 8:30:42
167,5,172,2018-08-29 8:45:43
158,3,161,2018-08-29 9:00:42
233,6,239,2018-08-29 9:15:42
383,5,388,2018-08-29 9:30:42
682,6,688,2018-08-29 9:45:42
627,9,636,2018-08-29 10:00:42
572,17,589,2018-08-29 10:15:42
633,24,657,2018-08-29 10:30:42
779,17,796,2018-08-29 10:45:42
600,16,616,2018-08-29 11:00:42
506,15,521,2018-08-29 11:15:42
439,12,451,2018-08-29 11:30:42
438,10,448,2018-08-29 11:45:42
338,9,347,2018-08-29 12:00:42
310,8,318,2018-08-29 12:15:42
318,8,326,2018-08-29 12:30:41
335,7,335,2018-08-29 12:45:41
289,6,288,2018-08-29 13:00:42
293,5,291,2018-08-29 13:15:41
283,4,287,2018-08-29 13:30:42
354,2,356,2018-08-29 13:45:41
310,2,312,2018-08-29 14:00:42
322,1,323,2018-08-29 14:15:42
323,2,325,2018-08-29 14:30:41
350,3,353,2018-08-29 14:45:41
309,2,311,2018-08-29 15:00:41
423,4,427,2018-08-29 15:15:42
339,6,345,2018-08-29 15:30:41
348,4,352,2018-08-29 15:45:41
376,4,380,2018-08-29 16:00:41
481,4,485,2018-08-29 16:15:41
374,7,381,2018-08-29 16:30:41
447,8,455,2018-08-29 16:45:41
363,3,366,2018-08-29 17:00:41
631,8,639,2018-08-29 17:15:42
546,8,554,2018-08-29 17:30:41
480,6,486,2018-08-29 17:45:41
374,9,383,2018-08-29 18:00:41
455,10,457,2018-08-29 18:15:41
470,7,477,2018-08-29 18:30:42
459,6,465,2018-08-29 18:45:42
420,4,424,2018-08-29 19:00:41
535,6,541,2018-08-29 19:15:41
565,4,569,2018-08-29 19:30:41
653,5,658,2018-08-29 19:45:42
647,4,646,2018-08-29 20:00:41
786,6,792,2018-08-29 20:15:41
822,15,837,2018-08-29 20:30:41
796,10,806,2018-08-29 20:45:41
759,6,765,2018-08-29 21:00:41
767,4,771,2018-08-29 21:15:40
732,7,737,2018-08-29 21:30:41
691,8,692,2018-08-29 21:45:41
601,10,611,2018-08-29 22:00:41
650,7,657,2018-08-29 22:15:41
615,5,620,2018-08-29 22:30:41
587,6,593,2018-08-29 22:45:40
510,7,517,2018-08-29 23:00:40
499,3,502,2018-08-29 23:15:40
452,3,455,2018-08-29 23:30:40
342,3,345,2018-08-29 23:45:41
298,1,299,2018-08-30 0:00:40
372,4,376,2018-08-30 0:15:40
318,5,317,2018-08-30 0:30:41
308,6,314,2018-08-30 0:45:40
254,2,256,2018-08-30 1:00:41
295,3,298,2018-08-30 1:15:41
294,5,294,2018-08-30 1:30:41
257,6,263,2018-08-30 1:45:40
241,6,247,2018-08-30 2:00:42
297,8,305,2018-08-30 2:15:41
247,8,255,2018-08-30 2:30:40
184,5,189,2018-08-30 2:45:40
188,4,183,2018-08-30 3:00:40
189,4,185,2018-08-30 3:15:40
173,3,172,2018-08-30 3:30:40
140,2,142,2018-08-30 3:45:40
152,1,153,2018-08-30 4:00:40
86,1,87,2018-08-30 4:15:40
63,1,64,2018-08-30 4:30:40
58,1,59,2018-08-30 4:45:39
53,1,54,2018-08-30 5:00:41
52,1,53,2018-08-30 5:15:39
46,1,47,2018-08-30 5:30:40
48,1,43,2018-08-30 5:45:41
41,1,42,2018-08-30 6:00:40
40,1,41,2018-08-30 6:15:39
39,1,40,2018-08-30 6:34:05
39,1,40,2018-08-30 6:45:40
38,1,39,2018-08-30 7:00:40
64,2,66,2018-08-30 7:15:42
72,1,73,2018-08-30 7:30:41
81,1,82,2018-08-30 7:45:42
86,1,87,2018-08-30 8:00:41
94,1,95,2018-08-30 8:15:42
130,2,132,2018-08-30 8:30:41
205,2,205,2018-08-30 8:45:42
186,2,188,2018-08-30 9:00:41
259,1,260,2018-08-30 9:15:42
431,3,434,2018-08-30 9:30:41
715,6,717,2018-08-30 9:45:42
654,13,667,2018-08-30 10:00:41
648,15,663,2018-08-30 10:15:42
670,13,683,2018-08-30 10:30:41
809,18,820,2018-08-30 10:45:42
631,18,644,2018-08-30 11:00:41
499,7,502,2018-08-30 11:15:42
470,3,473,2018-08-30 11:30:41
426,8,434,2018-08-30 11:45:42
344,4,348,2018-08-30 12:00:41
341,2,337,2018-08-30 12:15:41
300,4,304,2018-08-30 12:30:42
310,7,317,2018-08-30 12:45:41
268,7,275,2018-08-30 13:00:41
293,4,297,2018-08-30 13:15:41
318,2,320,2018-08-30 13:30:41
364,3,367,2018-08-30 13:45:41
308,1,309,2018-08-30 14:00:41
315,1,316,2018-08-30 14:15:41
326,4,330,2018-08-30 14:30:42
320,4,323,2018-08-30 14:45:41
334,1,335,2018-08-30 15:00:41
379,6,385,2018-08-30 15:15:41
374,2,376,2018-08-30 15:30:41
411,3,414,2018-08-30 15:45:40
372,3,375,2018-08-30 16:00:41
